κ_m,κ_2
0.23296980925439953,0.08952710985095472
0.23275159025319642,0.08937385929559115
0.2277254793576392,0.09068878385516713
0.3332597446055983,0.10206710989126393
0.36563974988126874,0.11273403132832067
0.3975957605236891,0.11192036033083463
0.38220603142155896,0.10863869768407543
0.3016979466935631,0.10358050026632813
0.3117725312668156,0.1027509554401985
0.310887651865715,0.10286569792206965
0.30591604749788437,0.10162493314091167
0.30591604749788437,0.10162493314091167
0.3031090719905084,0.09695291364824492
0.29082695016453003,0.09839544500704593
0.25108578580445795,0.09060524826652866
0.26667617322777576,0.09627795958107026
0.3705623757889831,0.11026712867027254
0.30829932765268586,0.09631894605346127
0.2727195154656367,0.09999569935864874
0.271846340675051,0.09822707641539209
0.3474443491196425,0.1048382448862548
0.3174001956282697,0.09972029499972032
0.3253455256875867,0.0994758929632208
0.312501735436348,0.1007581333287281
0.3174060164266536,0.10280879310843377
0.3265411669596676,0.10369092558385368
0.30725816689652635,0.10066273719952293
0.3014776387905075,0.10137240607960227
0.34422423077394715,0.10647156575554673
0.3636611378609146,0.10915945060957685
0.321158085433651,0.10397204431286242
0.3482494290526317,0.10269121411003106
0.3386471144016767,0.10362731199112474
0.32395559002828483,0.10252902816140494
0.2990224043980475,0.0990162933802099
0.2650540737402647,0.0938796615322211
0.2747747243998989,0.09545152824987532
0.4547242188416003,0.12133432390061445
0.46610878945027717,0.12224348223448146
0.3804553574754251,0.1063885460343663
0.19769791295041922,0.08495924722194843
0.20100926681567827,0.0833680434482835
0.20153205793519857,0.08337245456859059
0.21671082970185845,0.08447900914539837
0.21311212439207294,0.08786663558314105
0.23884991470147682,0.08825840198272919
0.21641040137519182,0.08676552014371108
0.21122056026221775,0.08749309394669023
0.21122056026221775,0.08749309394669023
0.24763673196851305,0.08957765477782487
0.25573724047963114,0.09244710401043535
0.29486031473853663,0.09948527806110026
0.2853152880529867,0.09693181831092686
0.30236502561283374,0.10003318298314323
0.3013888968072999,0.09592977348912185
0.3010906151590021,0.10193644605421547
0.30715544460029837,0.10215746725318352
0.33365636856214115,0.10223022793878263
0.3553363944112833,0.10671763626025663
0.2974870245690462,0.0996065679429816
0.33646227499077475,0.10571594781602117
0.3425254235353321,0.1062742330665247
0.275103385454654,0.09472940975056905
0.2799988122119696,0.09485384046533012
0.3154220306221652,0.09983150411559293
0.32813243899522415,0.1022547903234097
0.2706169428781636,0.0925548047816109
0.27024923408492163,0.09285697689268627
0.2498757593510466,0.09445595452266863
0.31842222899339434,0.1036088666451387
0.24956950361870894,0.09422560212403575
0.21800670336157724,0.08561009362591723
0.23156601051518316,0.08676873419429738
0.2647011035186653,0.09599024445276459
0.26769750289022937,0.09651355809107678
0.27154605923525055,0.09630874409347058
0.27154605923525055,0.09630874409347058
0.29902229601326064,0.0986187051745008
0.310028858360972,0.10094528451039184
0.4145592023287727,0.11465395509724359
0.38266851116491085,0.11160685173131943
0.3178849960351329,0.10190068361404553
0.3461932176794732,0.10779488121362943
0.3491078976775827,0.10755113807565671
0.296549191445267,0.09759449416420757
0.2958961187033865,0.09965467650282854
0.27112133206167893,0.09416535018186811
0.27722533409610417,0.0989101299862701
0.2644415090331705,0.09084618833784085
0.2632698769094336,0.0921350924163628
0.2716598982622238,0.09623729935504124
0.2551899778655108,0.09172645369743272
0.2652699647563336,0.09146750044385528
0.2614243920560165,0.09455745894017366
0.2968295447725924,0.09743460659751574
0.2968295447725924,0.09743460659751574
0.40826845562480574,0.11432017161905983
0.402303051280845,0.11164786252497622
0.4089413078884395,0.11169500686069209
0.4108870513970148,0.11159348579541523
0.41250128952186915,0.10740213442401272
0.33864420456522143,0.1067551894958232
0.3536354806942557,0.10730744580056775
0.3536354806942557,0.10730744580056775
0.36656525867721246,0.1056176853014423
0.4108332560690503,0.11873762705928202
0.43195978532169976,0.11495758675813879
0.4386405697219554,0.11511293297006828
0.43219489048076903,0.11526680495720883
0.38596933950556234,0.11439070629024195
